geo_id,prompt
1772,"The name of this POI is Chelsea Court. The latitude and longitude of the POI are 40.745259 North and 74.002168 West.
 The postcode of the POI is 10011."
1773,"The name of this POI is Broadway/East 13th Street. The latitude and longitude of the POI are 40.734411 North and 73.990817 West.
 The postcode of the POI is 10003."
1774,"The latitude and longitude of the POI are 40.711812 North and 73.949068 West.
 The POI is located at 499 Lorimer Street. The postcode of the POI is 11211."
1775,"The latitude and longitude of the POI are 40.761645 North and 73.980475 West.
 The postcode of the POI is 10104."
1776,"The latitude and longitude of the POI are 40.72411 North and 73.980818 West.
 The POI is located at 620 East 6th Street. The postcode of the POI is 10009."
1777,"The name of this POI is Big Wong. The latitude and longitude of the POI are 40.716976 North and 73.959158 West.
 The POI is located at 135 North 5th Street in Brooklyn. The postcode of the POI is 11249."
1778,"The latitude and longitude of the POI are 40.720249 North and 73.984527 West.
 The POI is located at 168 Stanton Street. The postcode of the POI is 10002."
1779,"The latitude and longitude of the POI are 40.75332 North and 73.974268 West.
 The POI is located at 131 East 45th Street in New York. The postcode of the POI is 10017."
1780,"The name of this POI is 44 Union Square. The latitude and longitude of the POI are 40.736507 North and 73.988804 West.
 The postcode of the POI is 10003."
1781,"The name of this POI is Shubert Theatre. The latitude and longitude of the POI are 40.758236 North and 73.987253 West.
 The POI is located at 225 West 44th Street in New York. The postcode of the POI is 10036."
1782,"The latitude and longitude of the POI are 40.774772 North and 73.954047 West.
 The postcode of the POI is 10035."
1783,"The name of this POI is New World Stages. The latitude and longitude of the POI are 40.762716 North and 73.987637 West.
 The POI is located at 340 West 50th Street in New York. The postcode of the POI is 10019."
1784,"The latitude and longitude of the POI are 40.727547 North and 73.982442 West.
 The POI is located at 151 Avenue A. The postcode of the POI is 10009."
1785,"The name of this POI is Prince Street. The latitude and longitude of the POI are 40.724135 North and 73.997789 West.
 The postcode of the POI is 10012."
1786,"The latitude and longitude of the POI are 40.639547 North and 73.967521 West.
 The POI is located at 1108 Cortelyou Road. The postcode of the POI is 11218."
1787,"The latitude and longitude of the POI are 40.676946 North and 74.013381 West.
 The POI is located at 382 Van Brunt Street. The postcode of the POI is 11231."
1788,"The latitude and longitude of the POI are 40.679089 North and 74.00549 West.
 The POI is located at 1 Luquer Street. The postcode of the POI is 11231."
1789,"The name of this POI is New York University. The latitude and longitude of the POI are 40.728283 North and 73.995591 West.
 The postcode of the POI is 10012."
1790,"The name of this POI is Vernon Boulevard–Jackson Avenue (7). The latitude and longitude of the POI are 40.742695 North and 73.954032 West.
 The postcode of the POI is 11109."
1791,"The latitude and longitude of the POI are 40.671491 North and 73.984347 West.
 The POI is located at 361 5th Avenue. The postcode of the POI is 11215."
1792,"The name of this POI is West 14th Street. The latitude and longitude of the POI are 40.740896 North and 74.005181 West.
 The postcode of the POI is 10014."
1793,"The name of this POI is Cinema 123 by Angelika. The latitude and longitude of the POI are 40.761883 North and 73.966034 West.
 The POI is located at 1001 3rd Avenue in New York. The postcode of the POI is 10022."
1794,"The latitude and longitude of the POI are 40.690812 North and 73.991917 West.
 The POI is located at 106 Court Street. The postcode of the POI is 11201."
1795,"The name of this POI is BaNeul Tattoo. The latitude and longitude of the POI are 40.733545 North and 73.999488 West.
 The POI is located at 65 West 8th Street. The postcode of the POI is 10011."
1796,"The latitude and longitude of the POI are 40.758205 North and 73.992809 West.
 The POI is located at 574 9th Avenue. The postcode of the POI is 10036."
1797,"The latitude and longitude of the POI are 40.722983 North and 73.983695 West.
 The POI is located at 185 East 3rd Street. The postcode of the POI is 10009."
1798,"The latitude and longitude of the POI are 40.685842 North and 73.991335 West.
 The POI is located at 174 Smith Street. The postcode of the POI is 11201."
1799,"The name of this POI is 20 Times Square. The latitude and longitude of the POI are 40.759269 North and 73.984314 West.
 The POI is located at 701 7th Avenue in New York. The postcode of the POI is 10036."
1800,"The name of this POI is Borough of Manhattan Community College. The latitude and longitude of the POI are 40.717892 North and 74.011974 West.
 The postcode of the POI is 10005."
1801,"The latitude and longitude of the POI are 40.718483 North and 74.010649 West.
 The postcode of the POI is 10282."
1802,"The latitude and longitude of the POI are 40.742512 North and 73.980343 West.
 The POI is located at 201 East 29th Street. The postcode of the POI is 10016."
1803,"The name of this POI is New York University. The latitude and longitude of the POI are 40.726454 North and 73.998595 West.
 The postcode of the POI is 10012."
1804,"The latitude and longitude of the POI are 40.725379 North and 73.983596 West.
 The POI is located at 501 East 6th Street. The postcode of the POI is 10009."
1805,"The latitude and longitude of the POI are 40.763513 North and 73.98692 West.
 The POI is located at 331 West 51st Street. The postcode of the POI is 10019."
1806,"The latitude and longitude of the POI are 40.721822 North and 73.993387 West.
 The POI is located at 219 Bowery. The postcode of the POI is 10002."
1807,"The latitude and longitude of the POI are 40.668001 North and 73.983884 West.
 The POI is located at 376 9th Street. The postcode of the POI is 11215."
1808,"The name of this POI is 9th Avenue Barber Shop. The latitude and longitude of the POI are 40.755698 North and 73.994782 West.
 The POI is located at 495 9th Avenue. The postcode of the POI is 10018."
1809,"The name of this POI is New York University. The latitude and longitude of the POI are 40.731369 North and 73.994312 West.
 The postcode of the POI is 10012."
1810,"The latitude and longitude of the POI are 40.76134 North and 73.990517 West.
 The POI is located at 677 9th Avenue. The postcode of the POI is 10036."
1811,"The name of this POI is Schermerhorn Building. The latitude and longitude of the POI are 40.727519 North and 73.993767 West.
 The POI is located at 380 Lafayette Street. The postcode of the POI is 10012."
1812,"The latitude and longitude of the POI are 40.800011 North and 73.967848 West.
 The POI is located at 2726 Broadway in New York. The postcode of the POI is 10025."
1813,"The name of this POI is Spring Street & Greenwich Street. The latitude and longitude of the POI are 40.725887 North and 74.008486 West.
 The postcode of the POI is 10005."
1814,"The latitude and longitude of the POI are 40.74186 North and 74.005086 West.
 The POI is located at 401 West 15th Street. The postcode of the POI is 10011."
1815,"The latitude and longitude of the POI are 40.733622 North and 73.993052 West.
 The POI is located at 90 University Place. The postcode of the POI is 10003."
1816,"The name of this POI is Stuyvesant High School. The latitude and longitude of the POI are 40.717433 North and 74.013375 West.
 The POI is located at 345 Chambers Street in New York. The postcode of the POI is 10282."
1817,"The name of this POI is Brooklyn Technical High School. The latitude and longitude of the POI are 40.689046 North and 73.976503 West.
 The POI is located at 29 Fort Greene Place. The postcode of the POI is 11217."
1818,"The latitude and longitude of the POI are 40.740152 North and 74.007304 West.
 The POI is located at 416 West 13th Street in New York. The postcode of the POI is 10014."
1819,"The latitude and longitude of the POI are 40.726428 North and 73.989875 West.
 The POI is located at 85 East 4th Street in New York. The postcode of the POI is 10003."
1820,"The name of this POI is G-Star Raw. The latitude and longitude of the POI are 40.723704 North and 73.996584 West.
 The postcode of the POI is 10012."
1821,"The name of this POI is 50th Street Ventilation Building. The latitude and longitude of the POI are 40.757528 North and 73.974862 West.
 The postcode of the POI is 10022."
1822,"The latitude and longitude of the POI are 40.752201 North and 74.002472 West.
 The POI is located at 523 West 29th Street. The postcode of the POI is 10001."
1823,"The latitude and longitude of the POI are 40.74012 North and 73.993847 West.
 The POI is located at 53 West 19th Street. The postcode of the POI is 10011."
1824,"The latitude and longitude of the POI are 40.707434 North and 74.00228 West.
 The postcode of the POI is 10038."
1825,"The latitude and longitude of the POI are 40.719262 North and 73.993841 West.
 The POI is located at 330 Broome Street. The postcode of the POI is 10002."
1826,"The latitude and longitude of the POI are 40.669981 North and 73.979126 West.
 The POI is located at 451 4th Street. The postcode of the POI is 11215."
1827,"The name of this POI is Kumon. The latitude and longitude of the POI are 40.676917 North and 73.969129 West.
 The POI is located at 669-671 Vanderbilt Avenue. The postcode of the POI is 11238."
1828,"The name of this POI is Olea. The latitude and longitude of the POI are 40.687689 North and 73.970745 West.
 The POI is located at 327 Adelphi Street. The postcode of the POI is 11205."
1829,"The name of this POI is The Joyce Theater. The latitude and longitude of the POI are 40.742788 North and 74.000676 West.
 The POI is located at 175 8th Avenue. The postcode of the POI is 10011."
1830,"The name of this POI is Christopher Street-Sheridan Square. The latitude and longitude of the POI are 40.734103 North and 74.002612 West.
 The postcode of the POI is 10014."
1831,"The latitude and longitude of the POI are 40.753209 North and 73.949487 West.
 The POI is located at 42-38 9th Street. The postcode of the POI is 11101."
1832,"The latitude and longitude of the POI are 40.73091 North and 74.002819 West.
 The POI is located at 249 Bleecker Street. The postcode of the POI is 10014."
